"ID_SAMPLE","Dominant_num","Dominant","Subdominant_num","Subdominant","Third","Third_num"
6020,13,"TEDE",22,"GRAM",NA,NA
6021,13,"TEDE",22,"GRAM",NA,NA
6022,13,"TEDE",22,"GRAM",NA,NA
6023,13,"TEDE",22,"GRAM",NA,NA
6024,13,"TEDE",22,"GRAM",NA,NA
6025,13,"TEDE",22,"GRAM",NA,NA
6026,13,"TEDE",22,"GRAM",NA,NA
6027,13,"TEDE",22,"GRAM",NA,NA
6028,13,"TEDE",22,"GRAM",NA,NA
6029,13,"TEDE",22,"GRAM",NA,NA
6030,13,"TEDE",22,"GRAM",NA,NA
6031,13,"TEDE",22,"GRAM",NA,NA
6032,13,"TEDE",22,"GRAM",NA,NA
6033,13,"TEDE",22,"GRAM",NA,NA
6034,13,"TEDE",22,"GRAM",NA,NA
6035,13,"TEDE",22,"GRAM",NA,NA
6037,NA,NA,20,"XSHB","GRAM",22
6038,NA,NA,20,"XSHB","GRAM",22
6039,NA,NA,20,"XSHB","GRAM",22
6040,NA,NA,20,"XSHB","GRAM",22
6041,NA,NA,20,"XSHB","GRAM",22
6042,NA,NA,20,"XSHB","GRAM",22
6043,NA,NA,20,"XSHB","GRAM",22
6044,NA,NA,20,"XSHB","GRAM",22
6045,NA,NA,20,"XSHB","GRAM",22
6046,NA,NA,20,"XSHB","GRAM",22
6047,NA,NA,20,"XSHB","GRAM",22
6048,NA,NA,20,"XSHB","GRAM",22
6049,NA,NA,20,"XSHB","GRAM",22
6050,NA,NA,20,"XSHB","GRAM",22
6051,NA,NA,20,"XSHB","GRAM",22
6052,NA,NA,20,"XSHB","GRAM",22
6053,NA,NA,20,"XSHB","GRAM",22
6054,NA,NA,20,"XSHB","GRAM",22
6055,NA,NA,20,"XSHB","GRAM",22
6056,NA,NA,20,"XSHB","GRAM",22
6057,NA,NA,20,"XSHB","GRAM",22
6058,NA,NA,20,"XSHB","GRAM",22
6059,NA,NA,20,"XSHB","GRAM",22
6060,NA,NA,20,"XSHB","GRAM",22
6061,NA,NA,20,"XSHB","GRAM",22
6062,NA,NA,20,"XSHB","GRAM",22
6063,NA,NA,20,"XSHB","GRAM",22
6064,NA,NA,20,"XSHB","GRAM",22
6065,NA,NA,20,"XSHB","GRAM",22
6066,NA,NA,20,"XSHB","GRAM",22
6067,NA,NA,20,"XSHB","GRAM",22
6068,NA,NA,20,"XSHB","GRAM",22
6069,NA,NA,20,"XSHB","GRAM",22
6070,NA,NA,20,"XSHB","GRAM",22
6071,NA,NA,20,"XSHB","GRAM",22
6072,NA,NA,20,"XSHB","GRAM",22
6073,NA,NA,20,"XSHB","GRAM",22
6074,NA,NA,20,"XSHB","GRAM",22
6075,NA,NA,20,"XSHB","GRAM",22
6076,NA,NA,20,"XSHB","GRAM",22
6077,NA,NA,20,"XSHB","GRAM",22
6078,NA,NA,20,"XSHB","GRAM",22
6079,NA,NA,20,"XSHB","GRAM",22
6080,NA,NA,20,"XSHB","GRAM",22
6081,NA,NA,20,"XSHB","GRAM",22
6082,NA,NA,20,"XSHB","GRAM",22
6083,NA,NA,20,"XSHB","GRAM",22
6084,NA,NA,20,"XSHB","GRAM",22
6085,NA,NA,20,"XSHB","GRAM",22
6086,NA,NA,20,"XSHB","GRAM",22
6087,NA,NA,20,"XSHB","GRAM",22
6088,NA,NA,20,"XSHB","GRAM",22
6089,NA,NA,20,"XSHB","GRAM",22
6090,NA,NA,20,"XSHB","GRAM",22
6091,NA,NA,20,"XSHB","GRAM",22
6092,NA,NA,20,"XSHB","GRAM",22
6093,13,"TEDE",NA,NA,NA,NA
6094,13,"TEDE",NA,NA,NA,NA
6095,13,"TEDE",NA,NA,NA,NA
6096,13,"TEDE",NA,NA,NA,NA
6097,13,"TEDE",NA,NA,NA,NA
6098,13,"TEDE",NA,NA,NA,NA
6099,13,"TEDE",NA,NA,NA,NA
6100,13,"TEDE",NA,NA,NA,NA
6101,13,"TEDE",NA,NA,NA,NA
6102,13,"TEDE",NA,NA,NA,NA
6103,13,"TEDE",NA,NA,NA,NA
6104,13,"TEDE",NA,NA,NA,NA
6105,13,"TEDE",NA,NA,NA,NA
6106,13,"TEDE",NA,NA,NA,NA
6107,13,"TEDE",NA,NA,NA,NA
6108,13,"TEDE",NA,NA,NA,NA
6109,13,"TEDE",NA,NA,NA,NA
